stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,platform_code
"209613","Evans St after Carlton St","-33.776619","151.288696","","","1",""
"209614","Evans St opp Charles St","-33.777579","151.289892","","","1",""
"209615","Evans St before Albert St","-33.776976","151.288936","","","1",""
"209617","Queenscliff Rd opp Greycliffe St","-33.78335","151.286113","","","1",""
"209619","Crown Rd at Bridge St","-33.782876","151.288115","","","1",""
"209620","Crown Rd opp Highview Ave","-33.781965","151.286076","","","1",""
"209621","Crown Reserve Playground, Crown Rd","-33.781193","151.283764","","","1",""
"209622","Dowling St opp Hill St","-33.780311","151.283259","","","1",""
"209623","Dowling St at Lawrence St","-33.778967","151.283716","","","1",""
"209624","Moore Rd at Murray Rd","-33.779013","151.286332","","","1",""
"209625","Moore Rd at Charles St","-33.78","151.287593","","","1",""
"209626","Charles St at Ocean View Rd","-33.778553","151.289413","","","1",""
"209627","Evans St before Carrington Pde","-33.778673","151.291309","","","1",""
"209628","Harbord Diggers, Lumsdaine Dr","-33.78004","151.292997","","","1",""
"209629","Carrington Pde at The Drive","-33.777096","151.293239","","","1",""
"209630","Carrington Pde after Beach St","-33.775533","151.293214","","","1",""
"209631","Stewart House, Carrington Pde","-33.77347","151.292157","","","1",""
"209632","Carrington Pde after Gardere Ave","-33.771547","151.293081","","","1",""
"209633","Carrington Pde at Adina Rd","-33.770269","151.293567","","","1",""
"209634","Adams St at Farnell St","-33.769414","151.292479","","","1",""
"209638","Adams St at Park St","-33.769507","151.288435","","","1",""
"209639","Bennett St after Oliver St","-33.769159","151.286329","","","1",""
"209640","Oliver St after Brighton St","-33.770543","151.28511","","","1",""
"209641","NBSC Freshwater Senior Campus, Harbord Rd","-33.76744","151.279071","","","1",""
"209642","Harbord Public School, Oliver St","-33.772505","151.284748","","","1",""
"209643","Harbord Public School, Wyadra Ave","-33.772953","151.285936","","","1",""
"209644","Foam St after Wyadra Ave","-33.773664","151.287881","","","1",""
"209645","Wyndora Ave before Eric St","-33.775239","151.286896","","","1",""
"209646","Jacka Park, Wyndora Ave","-33.774939","151.284623","","","1",""
"209647","Wyuna Ave at Oliver St","-33.773837","151.283965","","","1",""
"209649","Wyuna Ave at Harbord Rd","-33.77327","151.279538","","","1",""
"209650","Harbord Rd before Wyadra Ave","-33.772518","151.279116","","","1",""
"209651","St John the Baptist Primary School, Johnson St","-33.775231","151.283721","","","1",""
"209652","Wyuna Ave after Harbord Rd","-33.773176","151.280001","","","1",""
"209654","Wyuna Ave at Oliver St","-33.773728","151.284179","","","1",""
"209655","Wyndora Ave opp Jacka Park","-33.77484","151.285073","","","1",""
"209656","Wyndora Ave opp Eric St","-33.775073","151.286766","","","1",""
"209657","Foam St after Wyuna Ave","-33.773792","151.287703","","","1",""
"209658","Wyadra Ave opp Harbord Public School","-33.773","151.285374","","","1",""
"209659","Oliver St at Brighton St","-33.770252","151.284998","","","1",""
"209660","Bennett St before Oliver St","-33.769327","151.28633","","","1",""
"209661","Adams St at Park St","-33.769346","151.288536","","","1",""
"209663","Adams St after Lalchere St","-33.769226","151.292666","","","1",""
"209664","Carrington Pde opp Adina Rd","-33.770544","151.293647","","","1",""
"209665","Carrington Pde opp Gardere Ave","-33.772382","151.29303","","","1",""
"209666","Carrington Pde opp Beach St","-33.774902","151.293133","","","1",""
"209667","Carrington Pde opp The Drive","-33.77671","151.293421","","","1",""
"209668","Lumsdaine Dr opp Harbord Diggers","-33.780185","151.292888","","","1",""
"209669","Evans St before Charles St","-33.778246","151.290531","","","1",""
"209670","Charles St at Ocean View Rd","-33.778755","151.289407","","","1",""
"209671","Charles St at Moore Rd","-33.780018","151.287947","","","1",""
"209672","Moore Rd before Albert St","-33.779006","151.286076","","","1",""
"209673","Lawrence St at Dowling St","-33.778914","151.284004","","","1",""
"209674","Dowling St at Hill St","-33.780363","151.283391","","","1",""
"209675","Crown Rd opp Crown Reserve Playground","-33.781052","151.2838","","","1",""
"209676","Crown Rd at Highview Ave","-33.781857","151.286185","","","1",""
"209677","Crown Rd before Bridge St","-33.782582","151.287796","","","1",""
"209678","Pavilion St at Queenscliff Rd","-33.783507","151.286796","","","1",""
"209681","Queenscliff Rd at Greycliffe St","-33.783079","151.285185","","","1",""
"209682","Queenscliff Rd before Dalley St","-33.782363","151.283581","","","1",""
"209683","Cavill St opp Crown Rd","-33.780931","151.281847","","","1",""
"209684","Oliver St after Pittwater Rd","-33.781034","151.279377","","","1",""
"209685","Cavill St after Oliver St","-33.779107","151.282305","","","1",""
"209686","Lawrence St before Harbord Rd","-33.778503","151.281022","","","1",""
"209687","Harbord Rd opp Wilson St","-33.776956","151.279691","","","1",""
"209688","Harbord Rd at Coles Rd","-33.775294","151.279174","","","1",""
"209689","Harbord Rd at Wyuna Ave","-33.773405","151.279011","","","1",""
"209690","Harbord Rd at William St","-33.769834","151.278693","","","1",""
"209691","NBSC Freshwater Senior Campus, Brighton St","-33.769387","151.280015","","","1",""
"209693","NBSC Freshwater Senior Campus, Bennett St","-33.768667","151.280541","","","1",""
"209694","Harbord Bowling & Recreation Club, Bennett St","-33.768902","151.284118","","","1",""
"209695","Brighton St opp Waratah St","-33.769583","151.281389","","","1",""
"209696","Brighton St before Bennett St","-33.769974","151.284548","","","1",""
"209697","Brighton St at Oliver St","-33.770103","151.284635","","","1",""
"209698","Brighton St after Waratah St","-33.769716","151.281561","","","1",""
"209699","Church of Jesus Christ, Harbord Rd","-33.77161","151.279392","","","1",""
"209712","Pittwater Rd at Hadleigh Ave","-33.744613","151.298788","","","1",""
"209713","Pittwater Rd before Hay St","-33.743564","151.303015","","","1",""
"209714","Pittwater Rd opp Griffith Park","-33.739314","151.30256","","","1",""
"209715","Pittwater Rd at Ocean Gr","-33.737443","151.302327","","","1",""
"209716","Pittwater Rd opp Brissenden Ave","-33.734881","151.30204","","","1",""
"209717","Collaroy B-Line, Pittwater Rd","-33.731679","151.300906","","","1",""
"209719","Pittwater Rd at Ramsay St","-33.727406","151.299204","","","1",""
"209720","Pittwater Rd at Ramsay St","-33.727133","151.299459","","","1",""
"209722","Collaroy B-Line, Pittwater Rd","-33.731811","151.301239","","","1",""
"209723","Pittwater Rd at Brissenden Ave","-33.734873","151.302344","","","1",""
"209724","Pittwater Rd at Ocean Gr","-33.73704","151.302611","","","1",""
"209725","Pittwater Rd at Anzac Ave","-33.738899","151.302837","","","1",""
"209727","Long Reef Beach, Pittwater Rd","-33.743913","151.303311","","","1",""
"209728","Pittwater Rd opp Hadleigh Ave","-33.744843","151.298812","","","1",""
"209730","South Creek Rd after Toronto Ave","-33.732833","151.27772","","","1",""
"209731","Ambleside Reserve, Ambleside St","-33.730918","151.279972","","","1",""
"209732","Heather St before Kirkstone Rd","-33.730118","151.279947","","","1",""
"209733","Kirkstone Rd opp Carlisle St","-33.728386","151.279648","","","1",""
"209734","Kirkstone Rd at Rose Ave","-33.726936","151.280097","","","1",""
"209735","Rose Ave opp Grasmere Cres","-33.726414","151.282405","","","1",""
"209736","St Rose's Primary School, Rose Ave","-33.726972","151.286406","","","1",""
"209737","Collaroy Plateau Shops, Veterans Pde","-33.727902","151.286524","","","1",""
"209738","Veterans Pde opp Ettalong St","-33.729561","151.286231","","","1",""
"209739","Telopea St before Fuller St","-33.730231","151.286756","","","1",""
"209740","Fuller St at Hall Ave","-33.731137","151.28723","","","1",""
"209741","Hall Ave before Heather St","-33.731251","151.286116","","","1",""
"209744","Veterans Pde opp Collaroy Plateau Shops","-33.727255","151.28649","","","1",""
"209745","Wheeler Heights Public School, Rose Ave","-33.727022","151.285642","","","1",""
"209746","Rose Ave at Berith St","-33.726637","151.283006","","","1",""
"209747","Kirkstone Rd opp Langdale Pl","-33.727802","151.279915","","","1",""
"209748","Heather St opp Ambleside St","-33.730028","151.280093","","","1",""
"209749","Ambleside St at Crummock St","-33.731773","151.278424","","","1",""
"209750","South Creek Rd opp Toronto Ave","-33.732758","151.277913","","","1",""
"209751","Parkes Rd opp Pittwater House School","-33.740627","151.28997","","","1",""
"209752","Parkes Rd opp Westmoreland Ave","-33.73936","151.290965","","","1",""
"209753","Parkes Rd at Orlando Rd","-33.737042","151.290247","","","1",""
"209754","Anzac Ave at Kangaroo Rd","-33.735548","151.290587","","","1",""
"209755","Plateau Rd opp Hilma St","-33.735109","151.292022","","","1",""
"209756","Plateau Rd opp Collaroy Plateau Public School","-33.733636","151.292281","","","1",""
"209757","Aubreen St at Telopea St","-33.731303","151.292482","","","1",""
"209758","Telopea St at Hilma St","-33.731206","151.294533","","","1",""
"209759","Hilma St at Edgecliffe Bvd","-33.729433","151.294984","","","1",""
"209760","Edgecliffe Bvd at Acacia St","-33.726868","151.294903","","","1",""
"209761","Edgecliffe Bvd at Aubreen St","-33.725244","151.293843","","","1",""
"209762","Edgecliffe Bvd at Blandford St","-33.724599","151.292367","","","1",""
"209763","Edgecliffe Bvd at Fuller St","-33.723548","151.288817","","","1",""
"209764","Veterans Pde opp RSL ANZAC Village","-33.723917","151.287283","","","1",""
"209765","Veterans Pde opp Lantana Ave","-33.725159","151.287049","","","1",""
"209766","Veterans Pde opp Rose Ave","-33.726733","151.286732","","","1",""
"209767","Veterans Pde at Lantana Ave","-33.724867","151.286969","","","1",""
"209768","RSL ANZAC Village, Lakeshore Dr","-33.723764","151.282467","","","1",""
"209769","Lantana Lodge, Lantana Ave","-33.724329","151.285022","","","1",""
"209770","Lantana Ave at Veterans Pde","-33.724562","151.286654","","","1",""
"209771","RSL ANZAC Village, Veterans Pde","-33.723917","151.287139","","","1",""
"209772","Edgecliffe Bvd opp Claudare St","-33.723513","151.289539","","","1",""
"209773","Edgecliffe Bvd opp Stella St","-33.724496","151.291781","","","1",""
"209774","Edgecliffe Bvd opp Aubreen St","-33.725315","151.294063","","","1",""
"209775","Edgecliffe Bvd opp Acacia St","-33.726319","151.294814","","","1",""
"209776","Edgecliffe Bvd opp Grevillia St","-33.729314","151.295147","","","1",""
"209777","Hilma St at Telopea St","-33.731126","151.294832","","","1",""
"209778","Telopea St before Aubreen St","-33.731166","151.293011","","","1",""
"209779","Collaroy Plateau Public School, Plateau Rd","-33.733038","151.292583","","","1",""
"209780","Plateau Rd at Hilma St","-33.735061","151.29221","","","1",""
"209781","Anzac Ave at Parkes Rd","-33.735531","151.289663","","","1",""
"209782","Collaroy Park, Parkes Rd","-33.737252","151.290573","","","1",""
"209783","Parkes Rd after Westmoreland Ave","-33.739681","151.290907","","","1",""
"209784","Pittwater House School, Parkes Rd","-33.740958","151.28991","","","1",""
"209785","South Creek Rd opp Pittwater House School","-33.742193","151.291746","","","1",""
"209911","Pittwater Rd at May Rd","-33.756527","151.282278","","","1",""
"209912","Pittwater Rd opp Pacific Pde","-33.754453","151.284067","","","1",""
"209913","Dee Why B-Line, Pittwater Rd","-33.752637","151.286507","","","1",""
"209914","Pittwater Rd at Hawkesbury Ave","-33.74948","151.289513","","","1",""
"209915","Pittwater Rd at Lismore Ave","-33.7474","151.29064","","","1",""
"209916","Pittwater Rd before South Creek Rd","-33.745175","151.293788","","","1",""
"209917","Narraweena Community Centre, Alfred St","-33.751745","151.274398","","","1",""
"209918","Alfred St before Warringah Rd","-33.754378","151.273859","","","1",""
"209919","Pittwater Rd opp South Creek Rd","-33.74541","151.293814","","","1",""
"209920","Pittwater Rd opp Lismore Ave","-33.748362","151.290442","","","1",""
"209921","Dee Why RSL Club, Pittwater Rd","-33.750369","151.289337","","","1",""
"209922","Dee Why Shops, Pittwater Rd","-33.753161","151.286163","","","1",""
"209923","Pittwater Rd after Pacific Pde","-33.754787","151.284103","","","1",""
"209924","Dee Why B-Line, Pittwater Rd","-33.752971","151.286433","","","1",""
"209925","Harbord Rd at Headland Rd","-33.760718","151.280508","","","1",""
"209926","St Luke's Grammar School, Headland Rd","-33.759866","151.283389","","","1",""
"209927","St Luke's Grammar School, Quirk St","-33.759852","151.284202","","","1",""
"209928","Griffin Rd at Abbott Rd","-33.765172","151.294906","","","1",""
"209929","Quirk St opp St Luke's Grammar School","-33.759928","151.284313","","","1",""
"209931","Quirk St at Tango Ave","-33.758571","151.287305","","","1",""
"209932","NBSC Manly Campus, Harbord Rd","-33.76217","151.280246","","","1",""
"209934","Abbott Rd opp Denzil Joyce Oval","-33.763682","151.281425","","","1",""
"209935","Abbott Rd opp Reub Hudson Oval","-33.763963","151.283363","","","1",""
"209936","Pitt Rd at Fairport St","-33.763426","151.286053","","","1",""
"209937","Pitt Rd before Playfair Rd","-33.763093","151.28812","","","1",""
"209938","Pitt Rd at Reid Ave","-33.762685","151.290008","","","1",""
"209939","Pitt Rd opp Granger Ave","-33.762375","151.292072","","","1",""
"209940","Pitt Rd at Griffin Rd","-33.762502","151.295063","","","1",""
"209941","Griffin Rd after Headland Rd","-33.760333","151.295638","","","1",""
"209942","Griffin Rd at Boronia St","-33.757287","151.296163","","","1",""
"209943","The Strand after Pacific Pde","-33.755612","151.296333","","","1",""
"209944","Howard Ave after The Strand","-33.753806","151.295495","","","1",""
"209946","Howard Ave at Avon Rd","-33.753386","151.292491","","","1",""
"209947","Howard Ave opp Walter Gors Park","-33.752964","151.28949","","","1",""
"209948","Howard Ave before Pittwater Rd","-33.752684","151.287382","","","1",""
"209949","Howard Ave after Pittwater Rd","-33.75256","151.287553","","","1",""
"209950","Walter Gors Park, Howard Ave","-33.752925","151.290179","","","1",""
"209952","Howard Ave at Avon Rd","-33.753123","151.291773","","","1",""
"209953","Howard Ave at Clyde Rd","-33.753463","151.294195","","","1",""
"209955","The Strand at Pacific Pde","-33.75585","151.296555","","","1",""
"209956","Griffin Rd after Boronia St","-33.757523","151.296296","","","1",""
"209957","Griffin Rd at Tasman St","-33.760016","151.295901","","","1",""
"209958","Griffin Rd at Pitt Rd","-33.762455","151.29563","","","1",""
"209959","Pitt Rd at Griffin Rd","-33.76265","151.295075","","","1",""
"209960","Pitt Rd before Grainger Ave","-33.762474","151.292354","","","1",""
"209961","Pitt Rd at Ross St","-33.76283","151.290013","","","1",""
"209962","Pitt Rd at Playfair Rd","-33.763228","151.288168","","","1",""
"209963","Pitt Rd opp Fairport St","-33.763587","151.285989","","","1",""
"209964","Reub Hudson Oval, Abbott Rd","-33.764227","151.28388","","","1",""
"209965","Denzil Joyce Oval, Abbott Rd","-33.763907","151.281987","","","1",""
"209966","Parr Ave at Playfair Rd","-33.760748","151.2894","","","1",""
"209967","Parr Ave at Headland Rd","-33.760435","151.291459","","","1",""
"209968","Headland Rd at Wheeler Pde","-33.760291","151.292959","","","1",""
"209969","Wheeler Pde at The Crescent","-33.7577","151.293535","","","1",""
"209970","Wheeler Pde at Pacific Pde","-33.755926","151.293889","","","1",""
"209971","Pacific Pde opp Avon Rd","-33.75544","151.291398","","","1",""
"209972","Pacific Pde at The Crescent","-33.755278","151.290244","","","1",""
"209973","Pacific Pde opp Dee Why Market","-33.754842","151.286913","","","1",""
"209974","St John's Primary School, Alfred St","-33.750763","151.274418","","","1",""
"209975","Dee Why Grand Shopping Centre, Pacific Pde","-33.754572","151.28504","","","1",""
"209976","Pacific Pde opp Sturdee Pde","-33.754881","151.288445","","","1",""
"209977","Pacific Pde opp The Crescent","-33.755172","151.290556","","","1",""
"209978","Pacific Pde at Avon Rd","-33.755328","151.291592","","","1",""
"209979","Avon Rd after Oaks Ave","-33.753857","151.292007","","","1",""
"209980","Pacific Pde opp Wheeler Pde","-33.755615","151.29374","","","1",""
"209981","Pacific Pde at The Strand","-33.755889","151.295702","","","1",""
"209983","Wheeler Pde after Pacific Pde","-33.75622","151.294","","","1",""
"209984","Wheeler Pde opp The Crescent","-33.757673","151.293726","","","1",""
"209985","Wheeler Pde at Headland Rd","-33.760189","151.293436","","","1",""
"209986","Headland Rd at Parr Ave","-33.760404","151.291732","","","1",""
"209987","Parr Ave at Playfair Rd","-33.760862","151.289287","","","1",""
"209988","Playfair Rd before Pitt Rd","-33.762358","151.288802","","","1",""
"209989","Warringah Rd after Victor Rd","-33.7573","151.277397","","","1",""
"209990","Warringah Rd after Pine Ave","-33.75598","151.275784","","","1",""
"209991","Warringah Rd opp Alfred St","-33.755264","151.273895","","","1",""
"209992","Warringah Rd at Consul Rd","-33.754906","151.270843","","","1",""
"209993","Warringah Rd after Northcliffe Ave","-33.754581","151.268143","","","1",""
"209994","Griffin Rd at Pitt Rd","-33.762854","151.295363","","","1",""
"209995","Griffin Rd after Abbott Rd","-33.765172","151.295086","","","1",""
"209996","Fisher Rd at McIntosh Rd","-33.751803","151.285062","","","1",""
"209997","McIntosh Rd opp Vale Ave","-33.750726","151.282286","","","1",""
"209998","McIntosh Rd at Victor Rd","-33.750383","151.279645","","","1",""
"209999","Narraweena Tennis Club, McIntosh Rd","-33.750353","151.277395","","","1",""
"210011","Condamine St after James St","-33.774557","151.266136","","","1",""
"210012","Warringah Mall, Pittwater Rd, Stand C","-33.767105","151.268702","","","1",""
"210013","Allambie Rd before Rodborough Rd","-33.754599","151.243196","","","0",""
"210016","Pittwater Rd at Old Pittwater Rd","-33.762161","151.271589","","","1",""
"210017","Brookvale Oval, Pittwater Rd","-33.761023","151.273717","","","1",""
"210018","Manly Leagues Club, Pittwater Rd","-33.759988","151.278313","","","1",""
"210019","Pittwater Rd at Warringah Rd","-33.758891","151.279861","","","1",""
"210021","Pittwater Rd after Harbord Rd","-33.759221","151.27988","","","1",""
"210022","Pittwater Rd opp Manly Leagues Club","-33.760472","151.278134","","","1",""
"210024","Pittwater Rd opp Brookvale Oval","-33.761257","151.273813","","","1",""
"210025","Pittwater Rd after Chard Rd","-33.763406","151.271666","","","1",""
"210028","Condamine St opp Warringah Golf Club","-33.775848","151.266718","","","1",""
"210030","Mill Park, Pittwater Rd","-33.782552","151.279599","","","1",""
"210032","Pittwater Rd opp Girard St","-33.781315","151.277773","","","1",""
"210033","Pittwater Rd at Riverview Pde","-33.780048","151.275978","","","1",""
"210034","Pittwater Rd opp Western Ave","-33.777869","151.274056","","","1",""
"210035","Pittwater Rd opp Wakefield St","-33.776621","151.272521","","","1",""
"210036","Warringah Recreation Centre, Pittwater Rd","-33.775194","151.270367","","","1",""
"210037","Pittwater Rd opp Sterland Ave","-33.771297","151.268362","","","1",""
"210039","Warringah Mall, Green St","-33.767116","151.267026","","","1",""
"210040","Warringah Mall, Green St","-33.767158","151.267395","","","1",""
"210041","Pittwater Rd at Sterland Ave","-33.770784","151.268711","","","1",""
"210042","Pittwater Rd opp Warringah Recreation Centre","-33.774344","151.270134","","","1",""
"210043","Pittwater Rd opp North Manly Bowling & Recreation Club","-33.77629","151.27234","","","1",""
"210044","Pittwater Rd after Western Ave","-33.777814","151.274286","","","1",""
"210045","Pittwater Rd opp Riverview Pde","-33.780053","151.276411","","","1",""
"210046","Pittwater Rd at Oliver St","-33.781253","151.278124","","","1",""
"210047","Pittwater Rd opp Mill Park","-33.782708","151.280117","","","1",""
"210048","Wyadra Ave after Harbord Rd","-33.771982","151.278206","","","1",""
"210049","Wyadra Ave at Oatway Pde","-33.771305","151.274236","","","1",""
"210050","Wyadra Ave opp Nicholson St","-33.770937","151.271616","","","1",""
"210051","Sterland Ave after Montague St","-33.771215","151.26958","","","1",""
"210053","Wyadra Ave at Nicholson St","-33.770834","151.271637","","","1",""
"210054","Wyadra Ave opp Oatway Pde","-33.771131","151.273783","","","1",""
"210055","Wyadra Ave before Harbord Rd","-33.771872","151.27832","","","1",""
"210056","Oliver St at Pittwater Rd","-33.781482","151.278672","","","1",""
"210061","Sydenham Rd at Pittwater Rd","-33.764063","151.271839","","","1",""
"210062","Winbourne Rd after Mitchell Rd","-33.762324","151.274171","","","1",""
"210063","Winbourne Rd before Carter Rd","-33.7626","151.277083","","","1",""
"210064","Winbourne Rd before Harbord Rd","-33.76291","151.279334","","","1",""
"210065","Harbord Rd at West St","-33.762024","151.280065","","","1",""
"210066","Winbourne Rd opp Carter Rd","-33.762767","151.277345","","","1",""
"210067","Warringah Rd opp McKillop Rd","-33.754426","151.265989","","","1",""
"210068","Warringah Rd before Willandra Rd","-33.755091","151.261804","","","1",""
"210069","Warringah Rd at Willandra Rd","-33.754472","151.260526","","","1",""
"210070","Warringah Rd before O'Connors Rd","-33.753146","151.256209","","","1",""
"210071","Warringah Rd at Goverment Rd","-33.752605","151.252489","","","1",""
"210072","Warringah Rd opp Jones St","-33.75201","151.248312","","","1",""
"210074","Allambie Rd opp Aquatic Dr","-33.756009","151.24413","","","1",""
"210079","Allambie Rd at Inglebar Ave","-33.765629","151.252069","","","1",""
"210080","Allambie Rd after Kirra Rd","-33.766895","151.255233","","","1",""
"210081","Allambie Rd at Kirra Rd","-33.768254","151.25738","","","1",""
"210085","Allambie Rd at Eerawy Rd","-33.774269","151.261334","","","1",""
"210086","Allambie Rd opp Corkery Cres","-33.771836","151.258916","","","1",""
"210087","Allambie Rd opp Corkery Cres","-33.769554","151.258524","","","1",""
"210088","Allambie Rd at Monserra Rd","-33.768284","151.256967","","","1",""
"210089","Allambie Rd after Roosevelt Ave","-33.767198","151.255495","","","1",""
"210090","Allambie Rd opp Inglebar Ave","-33.765929","151.252528","","","1",""
"210091","Allambie Heights Public School, Allambie Rd","-33.76535","151.249622","","","1",""
"210092","Allambie Rd opp Darmour Ave","-33.763855","151.247311","","","1",""
"210093","William Charlton Village, Allambie Rd","-33.760754","151.245628","","","1",""
"210094","Fred Huntley Village, Allambie Rd","-33.759587","151.245182","","","1",""
"210095","Allambie Rd opp Sunlea Pl","-33.757821","151.244998","","","1",""
"210096","Allambie Rd opp Arnhem Rd","-33.756577","151.244817","","","1",""
"210098","Allambie Rd after Rodborough Rd","-33.754134","151.243473","","","1",""
"210099","Allambie Rd at Sunlea Pl","-33.758086","151.245149","","","1",""
"210111","Pittwater Rd at Clarke St","-33.723677","151.298542","","","1",""
"210112","Pittwater Rd at Goodwin St","-33.72114","151.29812","","","1",""
"210113","Narrabeen Lakes Public School, Pittwater Rd","-33.719898","151.297874","","","1",""
"210114","Pittwater Rd before Narrabeen St","-33.717093","151.297368","","","1",""
"210115","Narrabeen B-Line, Pittwater Rd","-33.71357","151.297166","","","1",""
"210116","Pittwater Rd at Nareen Pde","-33.707461","151.296605","","","1",""
"210118","Northern Beaches Community College, Pittwater Rd","-33.70212","151.298213","","","1",""
"210119","Pittwater Rd at Namona St","-33.700255","151.2996","","","1",""
"210120","Warriewood B-Line, Pittwater Rd","-33.697054","151.300905","","","1",""
"210121","Katoa Reserve, Garden St","-33.696796","151.291626","","","1",""
"210122","Jacksons Rd opp Warriewood Square","-33.69707","151.295764","","","1",""
"210123","Progress Park, Garden St","-33.700424","151.295061","","","1",""
"210124","Garden St opp Powderworks Rd","-33.703164","151.296152","","","1",""
"210125","Narrabeen B-Line, Pittwater Rd","-33.713467","151.297416","","","1",""
"210126","Garden St at The Crescent","-33.700085","151.29469","","","1",""
"210127","Garden St opp Katoa Reserve","-33.696811","151.29141","","","1",""
"210128","North Narrabeen Rockpool, Narrabeen Park Pde","-33.701046","151.306141","","","1",""
"210129","North Narrabeen SLSC, Ocean St","-33.705406","151.304012","","","1",""
"210130","Ocean St after Emerald St","-33.707324","151.30306","","","1",""
"210131","Ocean St at Octavia St","-33.70884","151.302318","","","1",""
"210132","Ocean St at Albemarle St","-33.711185","151.301139","","","1",""
"210133","Waterloo St at Ocean St","-33.713543","151.299474","","","1",""
"210134","St Josephs Church, Lagoon St","-33.712883","151.298627","","","1",""
"210135","Waterloo St at Ocean St","-33.713465","151.299713","","","1",""
"210136","Ocean St at Albemarle St","-33.711394","151.300855","","","1",""
"210137","Wesley Mission Narrabeen, Ocean St","-33.70912","151.301967","","","1",""
"210138","Ocean St at Emerald St","-33.706792","151.303142","","","1",""
"210139","Ocean St opp North Narrabeen SLSC","-33.7053","151.30388","","","1",""
"210140","Narrabeen Park Pde opp North Narrabeen Rockpool","-33.701436","151.305727","","","1",""
"210141","North Narrabeen Reserve, Walsh St","-33.698281","151.302746","","","1",""
"210142","Walsh St before Narrabeen Park Pde","-33.699363","151.305829","","","1",""
"210143","Warriewood B-Line, Pittwater Rd","-33.696788","151.301419","","","1",""
"210145","Pittwater Rd opp Namona St","-33.700905","151.299493","","","1",""
"210146","Lakeside Park, Pittwater Rd","-33.70256","151.298234","","","1",""
"210147","Pittwater Rd opp Garden St","-33.705659","151.297407","","","1",""
"210148","Pittwater Rd opp Gondola Rd","-33.708191","151.296602","","","1",""
"210149","Walsh St at Collins St","-33.698373","151.302611","","","1",""
"210150","Pittwater Rd before Robertson St","-33.717929","151.297826","","","1",""
"210152","Pittwater Rd after Goodwin St","-33.721368","151.29842","","","1",""
"210153","Pittwater Rd at Clarke St","-33.723371","151.298798","","","1",""
"210154","Narabeen Lakes Public School, Park St","-33.720672","151.296752","","","1",""
"210155","Garden St at Powderworks Rd","-33.703051","151.295926","","","1",""
"210156","Narrabeen Sports High School, Namona St","-33.699917","151.298044","","","1",""
"210157","Narabeen North Public School, Namona St","-33.699792","151.298036","","","1",""
"210158","Narrabeen Sports High School, Namona St","-33.699921","151.298066","","","1",""
"210159","Narabeen North Public School, Namona St","-33.699765","151.297831","","","1",""
"210171","Elanora Heights Community Centre, Kalang Rd","-33.697336","151.28045","","","1",""
"210172","Kalang Rd after Allington Cres","-33.699275","151.280476","","","1",""
"210173","Kalang Rd at Elanora Rd","-33.700595","151.279435","","","1",""
"210179","Elanora Rd opp Coolangatta Ave","-33.701416","151.280746","","","0",""
"210180","Anana Rd opp Elanora Rd","-33.701865","151.282549","","","1",""
"210181","Anana Rd before Rickard Rd","-33.704369","151.286913","","","1",""
"210182","Rickard Rd after Venetian Rd","-33.708272","151.292662","","","1",""
"210184","Narrabeen Shops, Pittwater Rd","-33.713935","151.297441","","","1",""
"210185","Waterloo St before Pittwater Rd","-33.713015","151.297877","","","1",""
"210188","Rickard Rd opp Venetian Rd","-33.708412","151.292314","","","1",""
"210189","Anana Rd after Rickard Rd","-33.704729","151.286819","","","1",""
"210190","Anana Rd after Elanora Rd","-33.70194","151.282075","","","1",""
"210191","Elanora Rd before Coolangatta Ave","-33.701606","151.280774","","","1",""
"210192","Kalang Rd after Elanora Rd","-33.700299","151.279538","","","1",""
"210193","Kalang Rd opp Allington Cres","-33.699275","151.280271","","","0",""
"210194","Kalang Rd opp Elanora Heights Community Centre","-33.697396","151.280243","","","1",""
"210195","Kalang Rd at St Andrews Gate","-33.696231","151.279788","","","1",""
"210211","Pittwater Rd before Warriewood Rd","-33.692746","151.304153","","","1",""
"210212","Warriewood Rd after Vineyard St","-33.679473","151.292282","","","1",""
"210214","Warriewood Rd opp Brands Lane","-33.684947","151.296524","","","1",""
"210215","Warriewood Rd after Manooka Pl","-33.685925","151.298486","","","1",""
"210216","Warriewood Rd before Alameda Way","-33.686696","151.300275","","","1",""
"210217","Warriewood Rd at Macedon Pl","-33.689793","151.301147","","","1",""
"210218","Macpherson St after Boondah Rd","-33.689634","151.296051","","","1",""
"210219","Macpherson St before Fantail Ave","-33.687901","151.293672","","","1",""
"210220","Macpherson St before Garden St","-33.685932","151.29113","","","1",""
"210221","Mater Maria College","-33.683909","151.285246","","","1",""
"210222","Macpherson St before Casuarina Dr","-33.683448","151.287994","","","1",""
"210223","Macpherson St opp Lomandra Way","-33.684357","151.289407","","","1",""
"210224","Garden St after Macpherson St","-33.687432","151.28964","","","1",""
"210225","Garden St at Shearwater Dr","-33.689108","151.289308","","","1",""
"210226","Garden St opp Opal Seaside Aged Care","-33.69199","151.288724","","","1",""
"210227","Garden St opp Irrawong Rd","-33.69389","151.288838","","","1",""
"210228","Warriewood Square, Jacksons Rd","-33.696938","151.2958","","","1",""
"210229","Nelson Heather Senior Citizens Centre, Jacksons Rd","-33.697462","151.299711","","","1",""
